,Date_Time,No,Latitude,Longitude,Altitude,Speed,Cadence,Power
753,2020-09-10 11:33:46,754,53.987563,-1.561691,152.8,6.41,56.0,369.0
754,2020-09-10 11:33:47,755,53.987520999999994,-1.561627,153.4,6.34,58.0,366.0
755,2020-09-10 11:33:48,756,53.987478,-1.561559,153.8,6.31,61.0,389.0
756,2020-09-10 11:33:49,757,53.987437,-1.561495,154.2,6.21,60.0,359.0
757,2020-09-10 11:33:50,758,53.987396,-1.561434,154.8,6.13,60.0,359.0
758,2020-09-10 11:33:51,759,53.987353000000006,-1.561382,155.2,6.03,59.0,347.0
759,2020-09-10 11:33:52,760,53.987313,-1.561326,155.6,5.98,58.0,363.0
760,2020-09-10 11:33:53,761,53.987275,-1.561269,156.0,5.93,58.0,363.0
761,2020-09-10 11:33:54,762,53.987235999999996,-1.5612110000000001,156.4,5.96,58.0,387.0
762,2020-09-10 11:33:55,763,53.987196,-1.561153,156.8,5.98,59.0,385.0
763,2020-09-10 11:33:56,764,53.987156000000006,-1.561094,157.2,6.03,59.0,393.0
764,2020-09-10 11:33:57,765,53.987115,-1.561036,157.6,6.08,60.0,387.0
765,2020-09-10 11:33:58,766,53.987072,-1.560973,158.0,6.11,60.0,360.0
766,2020-09-10 11:33:59,767,53.987033999999994,-1.560916,158.4,6.15,60.0,360.0
767,2020-09-10 11:34:00,768,53.986990000000006,-1.560851,158.8,6.21,61.0,341.0
768,2020-09-10 11:34:01,769,53.98695,-1.560792,159.0,6.28,61.0,341.0
769,2020-09-10 11:34:02,770,53.986906000000005,-1.560727,159.4,6.39,64.0,377.0
770,2020-09-10 11:34:03,771,53.986862,-1.560662,159.6,6.6,64.0,377.0
771,2020-09-10 11:34:04,772,53.986819,-1.560599,159.8,6.8,64.0,377.0
772,2020-09-10 11:34:05,773,53.986771999999995,-1.5605280000000001,160.2,7.01,65.0,373.0
773,2020-09-10 11:34:06,774,53.986724,-1.560457,160.4,7.22,64.0,339.0
774,2020-09-10 11:34:07,775,53.986675,-1.560384,160.6,7.37,64.0,339.0
775,2020-09-10 11:34:08,776,53.986624,-1.560308,160.8,7.34,63.0,207.0
776,2020-09-10 11:34:09,777,53.986576,-1.560235,161.0,7.31,62.0,237.0
777,2020-09-10 11:34:10,778,53.986526,-1.5601610000000001,161.2,7.33,62.0,251.0
778,2020-09-10 11:34:11,779,53.986476,-1.560085,161.4,7.37,62.0,240.0
779,2020-09-10 11:34:12,780,53.986422999999995,-1.5600049999999999,161.6,7.39,62.0,259.0
780,2020-09-10 11:34:13,781,53.986375,-1.559933,161.8,7.43,63.0,298.0
781,2020-09-10 11:34:14,782,53.986323999999996,-1.559859,161.8,7.53,64.0,299.0
782,2020-09-10 11:34:15,783,53.98627,-1.559782,162.0,7.66,66.0,357.0
783,2020-09-10 11:34:16,784,53.986217,-1.559708,162.2,7.86,68.0,295.0
784,2020-09-10 11:34:17,785,53.986164,-1.559635,162.4,7.97,68.0,303.0
785,2020-09-10 11:34:18,786,53.986107999999994,-1.559558,162.6,8.1,70.0,357.0
786,2020-09-10 11:34:19,787,53.98605,-1.559476,162.6,8.34,72.0,344.0
787,2020-09-10 11:34:20,788,53.985994999999996,-1.559394,162.8,8.56,74.0,357.0
788,2020-09-10 11:34:21,789,53.985938,-1.559308,162.8,8.85,77.0,340.0
789,2020-09-10 11:34:22,790,53.985884999999996,-1.5592030000000001,162.4,9.32,78.0,326.0
790,2020-09-10 11:34:23,791,53.985893999999995,-1.559057,161.8,10.22,75.0,321.0
791,2020-09-10 11:34:24,792,53.985949,-1.558934,161.0,10.95,74.0,284.0
792,2020-09-10 11:34:25,793,53.986022,-1.558801,160.4,11.54,75.0,395.0
793,2020-09-10 11:34:26,794,53.986093999999994,-1.558674,160.0,12.09,79.0,301.0
794,2020-09-10 11:34:27,795,53.986171,-1.55854,159.2,12.51,79.0,181.0
795,2020-09-10 11:34:28,796,53.986256999999995,-1.5583989999999999,158.6,12.78,78.0,67.0
796,2020-09-10 11:34:29,797,53.986340000000006,-1.558262,158.0,12.9,76.0,51.0
797,2020-09-10 11:34:30,798,53.98642099999999,-1.558127,157.4,13.0,74.0,51.0
798,2020-09-10 11:34:31,799,53.98650500000001,-1.557984,156.8,13.07,60.0,25.0
799,2020-09-10 11:34:32,800,53.986589,-1.557835,156.4,13.12,60.0,25.0
800,2020-09-10 11:34:33,801,53.986668,-1.557691,155.8,13.15,65.0,25.0
801,2020-09-10 11:34:34,802,53.986748999999996,-1.5575450000000002,155.2,13.16,78.0,25.0
802,2020-09-10 11:34:35,803,53.98683199999999,-1.557401,154.8,13.14,67.0,17.0
803,2020-09-10 11:34:36,804,53.986913,-1.557267,154.4,13.09,69.0,22.0
804,2020-09-10 11:34:37,805,53.987004000000006,-1.557117,153.8,13.04,84.0,34.0
805,2020-09-10 11:34:38,806,53.987083,-1.5569879999999998,153.4,13.02,84.0,72.0
806,2020-09-10 11:34:39,807,53.987168000000004,-1.556842,153.0,13.04,76.0,85.0
807,2020-09-10 11:34:40,808,53.987248,-1.5567,152.4,13.1,78.0,304.0
808,2020-09-10 11:34:41,809,53.987328000000005,-1.556551,152.0,13.41,84.0,557.0
809,2020-09-10 11:34:42,810,53.987414,-1.5563870000000002,151.4,14.04,84.0,557.0
810,2020-09-10 11:34:43,811,53.987492,-1.556227,150.8,14.62,91.0,571.0
811,2020-09-10 11:34:44,812,53.98758,-1.5560370000000001,150.0,15.27,102.0,734.0
812,2020-09-10 11:34:45,813,53.98766,-1.555854,149.2,15.92,110.0,723.0
813,2020-09-10 11:34:46,814,53.987745,-1.555648,148.4,16.59,110.0,723.0
814,2020-09-10 11:34:47,815,53.98783100000001,-1.555421,147.4,17.18,103.0,196.0
815,2020-09-10 11:34:48,816,53.987912,-1.555197,146.2,17.4,73.0,31.0
816,2020-09-10 11:34:49,817,53.987986,-1.554977,145.2,17.45,72.0,34.0
817,2020-09-10 11:34:50,818,53.988068000000005,-1.554735,144.0,17.4,74.0,35.0
818,2020-09-10 11:34:51,819,53.98814300000001,-1.554503,143.0,17.36,73.0,33.0
819,2020-09-10 11:34:52,820,53.988218999999994,-1.554263,141.8,17.33,71.0,31.0
820,2020-09-10 11:34:53,821,53.988291000000004,-1.554033,140.6,17.32,72.0,32.0
821,2020-09-10 11:34:54,822,53.988365,-1.553793,139.6,17.3,70.0,31.0
822,2020-09-10 11:34:55,823,53.988434,-1.553569,138.4,17.34,69.0,31.0
823,2020-09-10 11:34:56,824,53.988505,-1.553332,137.2,17.54,67.0,29.0
824,2020-09-10 11:34:57,825,53.988579,-1.553083,136.0,17.71,69.0,32.0
825,2020-09-10 11:34:58,826,53.98865,-1.552845,134.8,17.87,77.0,41.0
826,2020-09-10 11:34:59,827,53.988725,-1.552594,133.6,18.01,81.0,46.0
827,2020-09-10 11:35:00,828,53.988801,-1.552339,132.4,18.25,75.0,67.0
828,2020-09-10 11:35:01,829,53.988875,-1.552098,131.2,18.54,70.0,72.0
829,2020-09-10 11:35:02,830,53.988953,-1.551849,130.0,18.81,69.0,82.0
830,2020-09-10 11:35:03,831,53.989034,-1.5515940000000001,128.8,19.03,69.0,89.0
831,2020-09-10 11:35:04,832,53.98911999999999,-1.551328,128.2,19.0,68.0,99.0
832,2020-09-10 11:35:05,833,53.989214000000004,-1.5511030000000001,127.8,18.78,68.0,99.0
833,2020-09-10 11:35:06,834,53.98933100000001,-1.550889,127.2,18.65,67.0,119.0
834,2020-09-10 11:35:07,835,53.989461999999996,-1.5507030000000002,127.2,18.26,67.0,318.0
835,2020-09-10 11:35:08,836,53.989611,-1.5506149999999999,126.8,18.25,67.0,274.0
836,2020-09-10 11:35:09,837,53.989782999999996,-1.5505440000000001,126.4,18.09,67.0,269.0
837,2020-09-10 11:35:10,838,53.989928000000006,-1.5504850000000001,126.2,17.94,67.0,269.0
838,2020-09-10 11:35:11,839,53.990088,-1.55041,126.0,17.87,68.0,294.0
839,2020-09-10 11:35:12,840,53.990242,-1.550327,125.6,17.36,68.0,259.0
840,2020-09-10 11:35:13,841,53.99038,-1.550242,125.2,17.3,68.0,273.0
841,2020-09-10 11:35:14,842,53.990525,-1.550149,124.8,17.24,69.0,273.0
842,2020-09-10 11:35:15,843,53.990676,-1.550043,124.6,17.17,69.0,287.0
843,2020-09-10 11:35:16,844,53.990809999999996,-1.549941,124.2,16.69,70.0,316.0
844,2020-09-10 11:35:17,845,53.99094300000001,-1.549835,124.0,16.64,70.0,311.0
845,2020-09-10 11:35:18,846,53.991087,-1.549718,123.8,16.53,71.0,304.0
846,2020-09-10 11:35:19,847,53.991212,-1.5496159999999999,123.6,16.33,71.0,304.0
847,2020-09-10 11:35:20,848,53.99134399999999,-1.549506,123.4,16.08,71.0,304.0
848,2020-09-10 11:35:21,849,53.991471,-1.549397,123.2,15.88,71.0,341.0
849,2020-09-10 11:35:22,850,53.991601,-1.549282,122.8,15.72,72.0,334.0
850,2020-09-10 11:35:23,851,53.991717,-1.549173,122.6,15.62,72.0,339.0
851,2020-09-10 11:35:24,852,53.991838,-1.54906,122.2,15.57,72.0,339.0
852,2020-09-10 11:35:25,853,53.991962,-1.548936,121.8,15.59,73.0,350.0
853,2020-09-10 11:35:26,854,53.992076000000004,-1.5488110000000002,121.2,15.7,75.0,367.0
854,2020-09-10 11:35:27,855,53.992199,-1.548669,120.4,16.01,76.0,378.0
855,2020-09-10 11:35:28,856,53.992321,-1.548524,119.6,16.35,72.0,351.0
856,2020-09-10 11:35:29,857,53.992436,-1.548383,118.8,16.66,73.0,322.0
857,2020-09-10 11:35:30,858,53.992557999999995,-1.548233,117.8,16.96,74.0,296.0
858,2020-09-10 11:35:31,859,53.992684999999994,-1.548072,117.0,17.25,75.0,361.0
859,2020-09-10 11:35:32,860,53.99280699999999,-1.5479180000000001,116.0,17.47,75.0,315.0
860,2020-09-10 11:35:33,861,53.99293,-1.547764,115.2,17.54,72.0,258.0
861,2020-09-10 11:35:34,862,53.993053,-1.5476020000000001,114.2,17.68,72.0,258.0
862,2020-09-10 11:35:35,863,53.993177,-1.54742,111.8,18.49,68.0,238.0
863,2020-09-10 11:35:36,864,53.993312,-1.547226,109.4,19.28,70.0,228.0
864,2020-09-10 11:35:37,865,53.993462,-1.547105,108.4,19.32,72.0,252.0
865,2020-09-10 11:35:38,866,53.993593000000004,-1.547256,108.2,18.78,70.0,340.0
866,2020-09-10 11:35:39,867,53.993657999999996,-1.5475139999999998,109.2,17.85,70.0,340.0
867,2020-09-10 11:35:40,868,53.993660999999996,-1.547775,110.8,16.65,66.0,387.0
868,2020-09-10 11:35:41,869,53.993627000000004,-1.548029,112.2,15.63,62.0,376.0
869,2020-09-10 11:35:42,870,53.993563,-1.548239,113.2,14.93,68.0,405.0
870,2020-09-10 11:35:43,871,53.99349300000001,-1.5484129999999998,114.0,14.41,68.0,405.0
871,2020-09-10 11:35:44,872,53.993415,-1.54859,114.8,13.8,67.0,515.0
872,2020-09-10 11:35:45,873,53.993338,-1.5487600000000001,115.6,13.26,67.0,483.0
873,2020-09-10 11:35:46,874,53.99326800000001,-1.548913,116.2,12.76,68.0,417.0
874,2020-09-10 11:35:47,875,53.99319499999999,-1.549069,117.0,12.23,66.0,409.0
875,2020-09-10 11:35:48,876,53.993131999999996,-1.549204,117.6,11.79,64.0,409.0
876,2020-09-10 11:35:49,877,53.993067,-1.549342,118.4,11.35,63.0,385.0
877,2020-09-10 11:35:50,878,53.993003,-1.549482,119.0,10.95,66.0,428.0
878,2020-09-10 11:35:51,879,53.992945,-1.549604,119.6,10.7,65.0,441.0
879,2020-09-10 11:35:52,880,53.992886,-1.549726,120.2,10.49,65.0,455.0
880,2020-09-10 11:35:53,881,53.992828,-1.549856,120.8,10.29,65.0,455.0
881,2020-09-10 11:35:54,882,53.992776,-1.549978,121.2,10.13,65.0,445.0
882,2020-09-10 11:35:55,883,53.992718999999994,-1.550108,121.8,9.94,65.0,438.0
883,2020-09-10 11:35:56,884,53.992668,-1.550218,122.4,9.78,65.0,409.0
884,2020-09-10 11:35:57,885,53.992615,-1.550341,122.8,9.6,64.0,400.0
885,2020-09-10 11:35:58,886,53.992563,-1.550455,123.4,9.45,64.0,399.0
886,2020-09-10 11:35:59,887,53.992518999999994,-1.550575,123.6,9.51,64.0,408.0
887,2020-09-10 11:36:00,888,53.99248000000001,-1.550706,123.8,9.66,66.0,361.0
888,2020-09-10 11:36:01,889,53.992442000000004,-1.550845,124.0,9.72,67.0,342.0
889,2020-09-10 11:36:02,890,53.99240699999999,-1.550972,124.2,9.75,67.0,342.0
890,2020-09-10 11:36:03,891,53.992371,-1.551107,124.4,9.78,66.0,319.0
891,2020-09-10 11:36:04,892,53.992334,-1.55125,124.4,9.8,65.0,295.0
892,2020-09-10 11:36:05,893,53.992297,-1.55139,124.6,9.79,65.0,282.0
893,2020-09-10 11:36:06,894,53.992263,-1.551524,124.8,9.75,65.0,249.0
894,2020-09-10 11:36:07,895,53.992228000000004,-1.55166,125.0,9.71,65.0,278.0
895,2020-09-10 11:36:08,896,53.99219300000001,-1.551793,125.0,9.67,65.0,274.0
896,2020-09-10 11:36:09,897,53.992158999999994,-1.551928,125.2,9.64,65.0,294.0
897,2020-09-10 11:36:10,898,53.992121999999995,-1.5520690000000001,125.4,9.64,65.0,319.0
898,2020-09-10 11:36:11,899,53.992088,-1.552198,125.6,9.63,66.0,302.0
899,2020-09-10 11:36:12,900,53.992053000000006,-1.552331,125.8,9.58,65.0,234.0
900,2020-09-10 11:36:13,901,53.99201600000001,-1.552467,126.0,9.46,65.0,234.0
901,2020-09-10 11:36:14,902,53.991981,-1.552597,126.2,9.36,64.0,237.0
902,2020-09-10 11:36:15,903,53.991944999999994,-1.55273,126.4,9.28,63.0,271.0
903,2020-09-10 11:36:16,904,53.991912,-1.5528540000000002,126.6,9.24,63.0,286.0
904,2020-09-10 11:36:17,905,53.991877,-1.5529819999999999,126.8,9.2,63.0,241.0
905,2020-09-10 11:36:18,906,53.991842000000005,-1.5531139999999999,127.0,9.11,63.0,241.0
906,2020-09-10 11:36:19,907,53.991808999999996,-1.5532350000000001,127.2,9.06,62.0,289.0
907,2020-09-10 11:36:20,908,53.991774,-1.553364,127.4,9.07,63.0,313.0
908,2020-09-10 11:36:21,909,53.99174,-1.553492,127.4,9.1,64.0,318.0
909,2020-09-10 11:36:22,910,53.99170600000001,-1.553617,127.6,9.1,64.0,272.0
910,2020-09-10 11:36:23,911,53.991671999999994,-1.553743,127.8,9.08,64.0,290.0
911,2020-09-10 11:36:24,912,53.991637,-1.55387,128.0,9.07,64.0,299.0
912,2020-09-10 11:36:25,913,53.991603000000005,-1.5539969999999999,128.2,9.1,64.0,338.0
913,2020-09-10 11:36:26,914,53.99156899999999,-1.5541260000000001,128.4,9.15,64.0,338.0
914,2020-09-10 11:36:27,915,53.991533999999994,-1.554254,128.6,9.2,64.0,338.0
915,2020-09-10 11:36:28,916,53.9915,-1.554382,128.8,9.24,66.0,328.0
916,2020-09-10 11:36:29,917,53.991465000000005,-1.55451,129.0,9.28,67.0,345.0
917,2020-09-10 11:36:30,918,53.991429000000004,-1.554643,129.2,9.33,67.0,346.0
918,2020-09-10 11:36:31,919,53.99139399999999,-1.554772,129.4,9.38,68.0,361.0
919,2020-09-10 11:36:32,920,53.991358999999996,-1.554906,129.6,9.44,68.0,361.0
920,2020-09-10 11:36:33,921,53.991324,-1.555038,129.8,9.48,68.0,329.0
921,2020-09-10 11:36:34,922,53.991288,-1.5551760000000001,130.0,9.5,68.0,337.0
922,2020-09-10 11:36:35,923,53.991254000000005,-1.555303,130.2,9.5,68.0,313.0
923,2020-09-10 11:36:36,924,53.991218999999994,-1.5554379999999999,130.4,9.47,68.0,292.0
924,2020-09-10 11:36:37,925,53.99118299999999,-1.555576,130.6,9.43,68.0,292.0
925,2020-09-10 11:36:38,926,53.991152,-1.5557020000000001,130.8,9.39,66.0,270.0
926,2020-09-10 11:36:39,927,53.991121,-1.555839,131.0,9.33,61.0,279.0
927,2020-09-10 11:36:40,928,53.991091000000004,-1.555975,131.2,9.31,61.0,311.0
928,2020-09-10 11:36:41,929,53.991062,-1.5561049999999998,131.4,9.3,60.0,278.0
929,2020-09-10 11:36:42,930,53.991032,-1.556238,131.6,9.28,60.0,299.0
930,2020-09-10 11:36:43,931,53.991002,-1.55637,131.8,9.27,60.0,273.0
931,2020-09-10 11:36:44,932,53.990981999999995,-1.5565069999999999,131.8,9.24,60.0,257.0
932,2020-09-10 11:36:45,933,53.990984,-1.556647,132.0,9.23,59.0,260.0
933,2020-09-10 11:36:46,934,53.991029000000005,-1.556775,132.2,9.27,59.0,246.0
934,2020-09-10 11:36:47,935,53.991096,-1.556848,132.0,9.34,60.0,212.0
935,2020-09-10 11:36:48,936,53.991175,-1.556897,132.0,9.54,62.0,321.0
936,2020-09-10 11:36:49,937,53.991262,-1.556944,131.8,9.88,64.0,345.0
937,2020-09-10 11:36:50,938,53.99134399999999,-1.5569899999999999,131.8,10.24,67.0,380.0
938,2020-09-10 11:36:51,939,53.991432999999994,-1.557037,131.6,10.64,69.0,383.0
939,2020-09-10 11:36:52,940,53.99153100000001,-1.557082,131.2,11.06,72.0,425.0
940,2020-09-10 11:36:53,941,53.991626000000004,-1.557118,131.0,11.41,75.0,370.0
941,2020-09-10 11:36:54,942,53.991724,-1.557173,130.8,11.66,77.0,340.0
942,2020-09-10 11:36:55,943,53.991827,-1.5572489999999999,130.6,11.84,75.0,353.0
943,2020-09-10 11:36:56,944,53.99191,-1.557348,130.6,11.92,75.0,353.0
944,2020-09-10 11:36:57,945,53.99195,-1.557509,130.8,11.84,72.0,315.0
945,2020-09-10 11:36:58,946,53.991946,-1.557692,131.0,11.64,70.0,280.0
946,2020-09-10 11:36:59,947,53.991937,-1.557865,131.2,11.44,68.0,315.0
947,2020-09-10 11:37:00,948,53.991946999999996,-1.558044,131.4,11.29,66.0,322.0
948,2020-09-10 11:37:01,949,53.99196800000001,-1.55821,131.6,11.18,65.0,336.0
949,2020-09-10 11:37:02,950,53.992002,-1.5583799999999999,132.0,11.09,65.0,367.0
950,2020-09-10 11:37:03,951,53.99204399999999,-1.558526,132.2,11.04,65.0,388.0
951,2020-09-10 11:37:04,952,53.992098999999996,-1.5586659999999999,132.4,11.0,64.0,394.0
952,2020-09-10 11:37:05,953,53.992160999999996,-1.558797,132.6,10.96,64.0,394.0
953,2020-09-10 11:37:06,954,53.992231000000004,-1.558928,132.8,10.92,64.0,377.0
954,2020-09-10 11:37:07,955,53.992302,-1.559044,133.0,10.93,64.0,376.0
955,2020-09-10 11:37:08,956,53.992383999999994,-1.559135,133.0,11.01,65.0,385.0
956,2020-09-10 11:37:09,957,53.992473,-1.559201,132.8,11.22,66.0,365.0
957,2020-09-10 11:37:10,958,53.992571999999996,-1.559268,132.8,11.42,66.0,365.0
958,2020-09-10 11:37:11,959,53.992668,-1.559332,132.6,11.57,68.0,359.0
959,2020-09-10 11:37:12,960,53.992763000000004,-1.559396,132.6,11.73,69.0,377.0
960,2020-09-10 11:37:13,961,53.992867000000004,-1.559464,132.4,11.93,71.0,390.0
961,2020-09-10 11:37:14,962,53.992963,-1.559526,132.2,12.15,72.0,386.0
962,2020-09-10 11:37:15,963,53.993067,-1.559591,132.0,12.43,73.0,390.0
963,2020-09-10 11:37:16,964,53.993173999999996,-1.559657,131.4,12.77,74.0,368.0
964,2020-09-10 11:37:17,965,53.993283,-1.559723,130.8,13.16,76.0,380.0
965,2020-09-10 11:37:18,966,53.993396999999995,-1.55979,130.2,13.6,78.0,400.0
966,2020-09-10 11:37:19,967,53.993512,-1.559858,129.4,14.03,80.0,389.0
967,2020-09-10 11:37:20,968,53.993635999999995,-1.5599299999999998,128.6,14.46,81.0,392.0
968,2020-09-10 11:37:21,969,53.993759999999995,-1.560002,127.8,14.86,83.0,400.0
969,2020-09-10 11:37:22,970,53.993894,-1.56008,127.0,15.23,84.0,375.0
970,2020-09-10 11:37:23,971,53.994023999999996,-1.560158,126.2,15.46,85.0,280.0
971,2020-09-10 11:37:24,972,53.994156999999994,-1.5602479999999999,125.4,15.61,85.0,280.0
972,2020-09-10 11:37:25,973,53.994282,-1.560327,124.8,15.64,83.0,94.0
973,2020-09-10 11:37:26,974,53.994413,-1.560295,124.2,15.53,78.0,54.0
974,2020-09-10 11:37:27,975,53.994491000000004,-1.560101,124.2,15.04,74.0,55.0
975,2020-09-10 11:37:28,976,53.99454,-1.559886,124.4,14.48,71.0,69.0
976,2020-09-10 11:37:29,977,53.994583,-1.5596809999999999,124.6,13.98,68.0,89.0
977,2020-09-10 11:37:30,978,53.994627,-1.559483,124.6,13.66,66.0,170.0
978,2020-09-10 11:37:31,979,53.994676,-1.559293,124.8,13.54,66.0,373.0
979,2020-09-10 11:37:32,980,53.994725,-1.559102,125.0,13.5,66.0,376.0
980,2020-09-10 11:37:33,981,53.994772999999995,-1.5589030000000001,125.0,13.47,66.0,369.0
981,2020-09-10 11:37:34,982,53.994817000000005,-1.558715,125.2,13.45,66.0,369.0
982,2020-09-10 11:37:35,983,53.994865000000004,-1.5585309999999999,125.2,13.49,67.0,381.0
983,2020-09-10 11:37:36,984,53.994917,-1.558345,125.2,13.53,67.0,308.0
984,2020-09-10 11:37:37,985,53.994972,-1.5581610000000001,125.2,13.6,67.0,323.0
985,2020-09-10 11:37:38,986,53.99503299999999,-1.557974,125.0,13.75,68.0,307.0
986,2020-09-10 11:37:39,987,53.995093000000004,-1.557795,124.6,13.98,68.0,314.0
987,2020-09-10 11:37:40,988,53.995157999999996,-1.557605,124.2,14.26,69.0,300.0
988,2020-09-10 11:37:41,989,53.995226,-1.5574139999999999,123.8,14.56,70.0,259.0
989,2020-09-10 11:37:42,990,53.995298,-1.557232,123.2,14.81,70.0,231.0
990,2020-09-10 11:37:43,991,53.995380000000004,-1.55704,122.8,15.05,70.0,231.0
991,2020-09-10 11:37:44,992,53.995461999999996,-1.556861,122.4,15.22,70.0,225.0
992,2020-09-10 11:37:45,993,53.99555,-1.556681,121.8,15.37,70.0,253.0
993,2020-09-10 11:37:46,994,53.995639000000004,-1.556506,121.6,14.82,70.0,288.0
994,2020-09-10 11:37:47,995,53.995731000000006,-1.556337,121.2,14.85,69.0,309.0
995,2020-09-10 11:37:48,996,53.995824,-1.556167,120.8,15.02,65.0,304.0
996,2020-09-10 11:37:49,997,53.995916,-1.556007,120.4,15.18,66.0,331.0
997,2020-09-10 11:37:50,998,53.99601,-1.555844,120.2,15.35,67.0,328.0
998,2020-09-10 11:37:51,999,53.996106999999995,-1.55567,119.8,15.51,67.0,312.0
999,2020-09-10 11:37:52,1000,53.996202000000004,-1.555509,119.4,15.63,68.0,309.0
1000,2020-09-10 11:37:53,1001,53.996304,-1.5553379999999999,119.0,15.73,68.0,309.0
1001,2020-09-10 11:37:54,1002,53.996407,-1.555167,118.8,15.5,68.0,300.0
1002,2020-09-10 11:37:55,1003,53.996506000000004,-1.555,118.4,14.75,67.0,249.0
1003,2020-09-10 11:37:56,1004,53.99659499999999,-1.5548469999999999,118.0,14.72,67.0,238.0
1004,2020-09-10 11:37:57,1005,53.996688,-1.554685,117.8,14.8,66.0,265.0
1005,2020-09-10 11:37:58,1006,53.996778000000006,-1.5545309999999999,117.4,14.88,66.0,265.0
1006,2020-09-10 11:37:59,1007,53.996873,-1.5543719999999999,117.0,15.03,67.0,321.0
1007,2020-09-10 11:38:00,1008,53.996975,-1.554194,116.6,15.22,67.0,303.0
1008,2020-09-10 11:38:01,1009,53.997060999999995,-1.554031,116.2,15.4,68.0,314.0
1009,2020-09-10 11:38:02,1010,53.997158999999996,-1.553854,115.8,15.5,68.0,305.0
1010,2020-09-10 11:38:03,1011,53.997257999999995,-1.5536809999999999,115.4,15.6,68.0,256.0
1011,2020-09-10 11:38:04,1012,53.997356,-1.553511,114.8,15.67,67.0,205.0
1012,2020-09-10 11:38:05,1013,53.997451,-1.553341,114.4,15.77,66.0,233.0
1013,2020-09-10 11:38:06,1014,53.997547,-1.553164,113.6,15.94,66.0,224.0
1014,2020-09-10 11:38:07,1015,53.997638,-1.5529700000000002,112.8,15.93,66.0,213.0
1015,2020-09-10 11:38:08,1016,53.997721,-1.552771,112.2,15.81,66.0,196.0
1016,2020-09-10 11:38:09,1017,53.997799,-1.552577,111.4,15.95,66.0,202.0
1017,2020-09-10 11:38:10,1018,53.99788,-1.55237,110.8,16.07,66.0,212.0
1018,2020-09-10 11:38:11,1019,53.99795699999999,-1.552168,110.4,16.06,66.0,227.0
1019,2020-09-10 11:38:12,1020,53.99804,-1.551958,110.0,16.0,66.0,256.0
1020,2020-09-10 11:38:13,1021,53.99811999999999,-1.551758,109.8,15.94,66.0,265.0
1021,2020-09-10 11:38:14,1022,53.998188,-1.5515430000000001,109.6,15.82,65.0,258.0
1022,2020-09-10 11:38:15,1023,53.998245999999995,-1.551325,109.6,15.6,65.0,308.0
1023,2020-09-10 11:38:16,1024,53.998296999999994,-1.55111,109.8,15.39,64.0,337.0
1024,2020-09-10 11:38:17,1025,53.998346,-1.550893,110.0,15.19,64.0,337.0
1025,2020-09-10 11:38:18,1026,53.998394999999995,-1.550664,110.0,14.97,63.0,359.0
1026,2020-09-10 11:38:19,1027,53.998445,-1.550463,110.0,14.74,63.0,348.0
1027,2020-09-10 11:38:20,1028,53.99853,-1.550292,109.8,14.69,63.0,311.0
1028,2020-09-10 11:38:21,1029,53.998639000000004,-1.5501719999999999,109.0,14.91,64.0,283.0
1029,2020-09-10 11:38:22,1030,53.998763000000004,-1.550057,107.8,15.29,65.0,283.0
1030,2020-09-10 11:38:23,1031,53.998886999999996,-1.549942,106.8,15.67,67.0,301.0
1031,2020-09-10 11:38:24,1032,53.999012,-1.549823,105.6,16.03,69.0,306.0
1032,2020-09-10 11:38:25,1033,53.99913000000001,-1.5496889999999999,104.8,16.25,71.0,307.0
1033,2020-09-10 11:38:26,1034,53.999247,-1.549541,104.0,16.34,72.0,285.0
1034,2020-09-10 11:38:27,1035,53.999363,-1.549385,103.2,16.37,72.0,285.0
1035,2020-09-10 11:38:28,1036,53.999461,-1.5492059999999999,102.8,16.28,73.0,330.0
1036,2020-09-10 11:38:29,1037,53.999524,-1.5489760000000001,103.2,15.81,73.0,347.0
1037,2020-09-10 11:38:30,1038,53.999556000000005,-1.54874,103.8,15.27,71.0,428.0
1038,2020-09-10 11:38:31,1039,53.999581000000006,-1.548522,104.0,14.9,69.0,433.0
1039,2020-09-10 11:38:32,1040,53.999605,-1.548302,104.4,14.54,69.0,433.0
1040,2020-09-10 11:38:33,1041,53.999627000000004,-1.548081,104.8,14.22,68.0,438.0
1041,2020-09-10 11:38:34,1042,53.999646999999996,-1.547871,105.0,13.95,67.0,467.0
1042,2020-09-10 11:38:35,1043,53.999667,-1.5476530000000002,105.4,13.73,66.0,509.0
1043,2020-09-10 11:38:36,1044,53.999683999999995,-1.547455,105.8,13.53,66.0,509.0
1044,2020-09-10 11:38:37,1045,53.99969,-1.547244,106.0,13.3,66.0,469.0
1045,2020-09-10 11:38:38,1046,53.999616,-1.5470979999999999,106.6,13.0,65.0,501.0
1046,2020-09-10 11:38:39,1047,53.999502,-1.5470389999999998,107.2,12.65,65.0,508.0
1047,2020-09-10 11:38:40,1048,53.999396999999995,-1.5470059999999999,108.2,12.14,67.0,474.0
1048,2020-09-10 11:38:41,1049,53.999289000000005,-1.546977,109.0,11.61,67.0,474.0
1049,2020-09-10 11:38:42,1050,53.999190000000006,-1.546949,109.6,11.26,65.0,489.0
1050,2020-09-10 11:38:43,1051,53.999085,-1.546914,110.4,10.9,65.0,458.0
1051,2020-09-10 11:38:44,1052,53.998993000000006,-1.5468819999999999,111.0,10.59,63.0,451.0
1052,2020-09-10 11:38:45,1053,53.9989,-1.54685,111.6,10.25,63.0,411.0
